settlement_id,trade_id,business_date,settlement_date,settlement_status
SET00001696,TRD00001696,2026-04-21,2026-04-22,SETTLED
SET00001697,TRD00001697,2026-04-21,2026-04-22,SETTLED
SET00001698,TRD00001698,2026-04-21,2026-04-22,SETTLED
SET00001699,TRD00001699,2026-04-21,2026-04-22,SETTLED
SET00001700,TRD00001700,2026-04-21,2026-04-22,PENDING
SET00001701,TRD00001701,2026-04-21,2026-04-22,SETTLED
SET00001702,TRD00001702,2026-04-21,2026-04-22,SETTLED
SET00001703,TRD00001703,2026-04-21,2026-04-22,SETTLED
SET00001704,TRD00001704,2026-04-21,2026-04-22,SETTLED
SET00001705,TRD00001705,2026-04-21,2026-04-22,SETTLED
SET00001706,TRD00001706,2026-04-21,2026-04-22,SETTLED
SET00001707,TRD00001707,2026-04-21,2026-04-22,SETTLED
SET00001708,TRD00001708,2026-04-21,2026-04-22,SETTLED
SET00001709,TRD00001709,2026-04-21,2026-04-22,SETTLED
SET00001710,TRD00001710,2026-04-21,2026-04-22,PENDING
SET00001711,TRD00001711,2026-04-21,2026-04-22,SETTLED
SET00001712,TRD00001712,2026-04-21,2026-04-22,SETTLED
SET00001713,TRD00001713,2026-04-21,2026-04-22,SETTLED
SET00001714,TRD00001714,2026-04-21,2026-04-22,SETTLED
SET00001715,TRD00001715,2026-04-21,2026-04-22,SETTLED
SET00001716,TRD00001716,2026-04-21,2026-04-22,SETTLED
SET00001717,TRD00001717,2026-04-21,2026-04-22,SETTLED
SET00001718,TRD00001718,2026-04-21,2026-04-22,SETTLED
SET00001719,TRD00001719,2026-04-21,2026-04-22,SETTLED
SET00001720,TRD00001720,2026-04-21,2026-04-22,PENDING
SET00001721,TRD00001721,2026-04-21,2026-04-22,SETTLED
SET00001722,TRD00001722,2026-04-21,2026-04-22,SETTLED
SET00001723,TRD00001723,2026-04-21,2026-04-22,SETTLED
SET00001724,TRD00001724,2026-04-21,2026-04-22,SETTLED
SET00001725,TRD00001725,2026-04-21,2026-04-22,SETTLED
SET00001726,TRD00001726,2026-04-21,2026-04-22,SETTLED
SET00001727,TRD00001727,2026-04-21,2026-04-22,SETTLED
SET00001728,TRD00001728,2026-04-21,2026-04-22,SETTLED
SET00001729,TRD00001729,2026-04-21,2026-04-22,SETTLED
SET00001730,TRD00001730,2026-04-21,2026-04-22,PENDING
SET00001731,TRD00001731,2026-04-21,2026-04-22,SETTLED
SET00001732,TRD00001732,2026-04-21,2026-04-22,SETTLED
SET00001733,TRD00001733,2026-04-21,2026-04-22,SETTLED
SET00001734,TRD00001734,2026-04-21,2026-04-22,SETTLED
SET00001735,TRD00001735,2026-04-21,2026-04-22,SETTLED
SET00001736,TRD00001736,2026-04-21,2026-04-22,SETTLED
SET00001737,TRD00001737,2026-04-21,2026-04-22,SETTLED
SET00001738,TRD00001738,2026-04-21,2026-04-22,SETTLED
SET00001739,TRD00001739,2026-04-21,2026-04-22,SETTLED
SET00001740,TRD00001740,2026-04-21,2026-04-22,PENDING
SET00001741,TRD00001741,2026-04-21,2026-04-22,SETTLED
SET00001742,TRD00001742,2026-04-21,2026-04-22,SETTLED
SET00001743,TRD00001743,2026-04-21,2026-04-22,SETTLED
SET00001744,TRD00001744,2026-04-21,2026-04-22,SETTLED
SET00001745,TRD00001745,2026-04-21,2026-04-22,SETTLED
SET00001746,TRD00001746,2026-04-21,2026-04-22,SETTLED
SET00001747,TRD00001747,2026-04-21,2026-04-22,SETTLED
SET00001748,TRD00001748,2026-04-21,2026-04-22,SETTLED
SET00001749,TRD00001749,2026-04-21,2026-04-22,SETTLED
SET00001750,TRD00001750,2026-04-21,2026-04-22,PENDING
SET00001751,TRD00001751,2026-04-21,2026-04-22,SETTLED
SET00001752,TRD00001752,2026-04-21,2026-04-22,SETTLED
SET00001753,TRD00001753,2026-04-21,2026-04-22,SETTLED
SET00001754,TRD00001754,2026-04-21,2026-04-22,SETTLED
SET00001755,TRD00001755,2026-04-21,2026-04-22,SETTLED
SET00001756,TRD00001756,2026-04-21,2026-04-22,SETTLED
SET00001757,TRD00001757,2026-04-21,2026-04-22,SETTLED
SET00001758,TRD00001758,2026-04-21,2026-04-22,SETTLED
SET00001759,TRD00001759,2026-04-21,2026-04-22,SETTLED
SET00001760,TRD00001760,2026-04-21,2026-04-22,PENDING
SET00001761,TRD00001761,2026-04-21,2026-04-22,SETTLED
SET00001762,TRD00001762,2026-04-21,2026-04-22,SETTLED
SET00001763,TRD00001763,2026-04-21,2026-04-22,SETTLED
SET00001764,TRD00001764,2026-04-21,2026-04-22,SETTLED
SET00001765,TRD00001765,2026-04-21,2026-04-22,SETTLED
SET00001766,TRD00001766,2026-04-21,2026-04-22,SETTLED
SET00001767,TRD00001767,2026-04-21,2026-04-22,SETTLED
SET00001768,TRD00001768,2026-04-21,2026-04-22,SETTLED
SET00001769,TRD00001769,2026-04-21,2026-04-22,SETTLED
SET00001770,TRD00001770,2026-04-21,2026-04-22,PENDING
SET00001771,TRD00001771,2026-04-21,2026-04-22,SETTLED
SET00001772,TRD00001772,2026-04-21,2026-04-22,SETTLED
SET00001773,TRD00001773,2026-04-21,2026-04-22,SETTLED
SET00001774,TRD00001774,2026-04-21,2026-04-22,SETTLED
SET00001775,TRD00001775,2026-04-21,2026-04-22,SETTLED
SET00001776,TRD00001776,2026-04-21,2026-04-22,SETTLED
SET00001777,TRD00001777,2026-04-21,2026-04-22,SETTLED
SET00001778,TRD00001778,2026-04-21,2026-04-22,SETTLED
SET00001779,TRD00001779,2026-04-21,2026-04-22,SETTLED
SET00001780,TRD00001780,2026-04-21,2026-04-22,PENDING
SET00001781,TRD00001781,2026-04-21,2026-04-22,SETTLED
SET00001782,TRD00001782,2026-04-21,2026-04-22,SETTLED
SET00001783,TRD00001783,2026-04-21,2026-04-22,SETTLED
SET00001784,TRD00001784,2026-04-21,2026-04-22,SETTLED
SET00001785,TRD00001785,2026-04-21,2026-04-22,SETTLED
SET00001786,TRD00001786,2026-04-21,2026-04-22,SETTLED
SET00001787,TRD00001787,2026-04-21,2026-04-22,SETTLED
SET00001788,TRD00001788,2026-04-21,2026-04-22,SETTLED
SET00001789,TRD00001789,2026-04-21,2026-04-22,SETTLED
SET00001790,TRD00001790,2026-04-21,2026-04-22,PENDING
SET00001791,TRD00001791,2026-04-21,2026-04-22,SETTLED
SET00001792,TRD00001792,2026-04-21,2026-04-22,SETTLED
SET00001793,TRD00001793,2026-04-21,2026-04-22,SETTLED
SET00001794,TRD00001794,2026-04-21,2026-04-22,SETTLED
SET00001795,TRD00001795,2026-04-21,2026-04-22,SETTLED
SET00001796,TRD00001796,2026-04-21,2026-04-22,SETTLED
SET00001797,TRD00001797,2026-04-21,2026-04-22,SETTLED
SET00001798,TRD00001798,2026-04-21,2026-04-22,SETTLED
SET00001799,TRD00001799,2026-04-21,2026-04-22,SETTLED
SET00001800,TRD00001800,2026-04-21,2026-04-22,PENDING
SET00001801,TRD00001801,2026-04-21,2026-04-22,SETTLED
SET00001802,TRD00001802,2026-04-21,2026-04-22,SETTLED
SET00001803,TRD00001803,2026-04-21,2026-04-22,SETTLED
SET00001804,TRD00001804,2026-04-21,2026-04-22,SETTLED
SET00001805,TRD00001805,2026-04-21,2026-04-22,SETTLED
SET00001806,TRD00001806,2026-04-21,2026-04-22,SETTLED
SET00001807,TRD00001807,2026-04-21,2026-04-22,SETTLED
SET00001808,TRD00001808,2026-04-21,2026-04-22,SETTLED
SET00001809,TRD00001809,2026-04-21,2026-04-22,SETTLED
SET00001810,TRD00001810,2026-04-21,2026-04-22,PENDING
SET00001811,TRD00001811,2026-04-21,2026-04-22,SETTLED
SET00001812,TRD00001812,2026-04-21,2026-04-22,SETTLED
SET00001813,TRD00001813,2026-04-21,2026-04-22,SETTLED
SET00001814,TRD00001814,2026-04-21,2026-04-22,SETTLED
SET00001815,TRD00001815,2026-04-21,2026-04-22,SETTLED
SET00001816,TRD00001816,2026-04-21,2026-04-22,SETTLED
SET00001817,TRD00001817,2026-04-21,2026-04-22,SETTLED
SET00001818,TRD00001818,2026-04-21,2026-04-22,SETTLED
SET00001819,TRD00001819,2026-04-21,2026-04-22,SETTLED
SET00001820,TRD00001820,2026-04-21,2026-04-22,PENDING
SET00001821,TRD00001821,2026-04-21,2026-04-22,SETTLED
SET00001822,TRD00001822,2026-04-21,2026-04-22,SETTLED
SET00001823,TRD00001823,2026-04-21,2026-04-22,SETTLED
SET00001824,TRD00001824,2026-04-21,2026-04-22,SETTLED
SET00001825,TRD00001825,2026-04-21,2026-04-22,SETTLED
SET00001826,TRD00001826,2026-04-21,2026-04-22,SETTLED
SET00001827,TRD00001827,2026-04-21,2026-04-22,SETTLED
SET00001828,TRD00001828,2026-04-21,2026-04-22,SETTLED
SET00001829,TRD00001829,2026-04-21,2026-04-22,SETTLED
SET00001830,TRD00001830,2026-04-21,2026-04-22,PENDING
SET00001831,TRD00001831,2026-04-21,2026-04-22,SETTLED
SET00001832,TRD00001832,2026-04-21,2026-04-22,SETTLED
SET00001833,TRD00001833,2026-04-21,2026-04-22,SETTLED
SET00001834,TRD00001834,2026-04-21,2026-04-22,SETTLED
SET00001835,TRD00001835,2026-04-21,2026-04-22,SETTLED
SET00001836,TRD00001836,2026-04-21,2026-04-22,SETTLED
SET00001837,TRD00001837,2026-04-21,2026-04-22,SETTLED
SET00001838,TRD00001838,2026-04-21,2026-04-22,SETTLED
SET00001839,TRD00001839,2026-04-21,2026-04-22,SETTLED
SET00001840,TRD00001840,2026-04-21,2026-04-22,PENDING
SET00001841,TRD00001841,2026-04-21,2026-04-22,SETTLED
SET00001842,TRD00001842,2026-04-21,2026-04-22,SETTLED
SET00001843,TRD00001843,2026-04-21,2026-04-22,SETTLED
SET00001844,TRD00001844,2026-04-21,2026-04-22,SETTLED
SET00001845,TRD00001845,2026-04-21,2026-04-22,SETTLED
SET00001846,TRD00001846,2026-04-21,2026-04-22,SETTLED
SET00001847,TRD00001847,2026-04-21,2026-04-22,SETTLED
SET00001848,TRD00001848,2026-04-21,2026-04-22,SETTLED
SET00001849,TRD00001849,2026-04-21,2026-04-22,SETTLED
SET00001850,TRD00001850,2026-04-21,2026-04-22,PENDING
SET00001851,TRD00001851,2026-04-21,2026-04-22,SETTLED
SET00001852,TRD00001852,2026-04-21,2026-04-22,SETTLED
SET00001853,TRD00001853,2026-04-21,2026-04-22,SETTLED
SET00001854,TRD00001854,2026-04-21,2026-04-22,SETTLED
SET00001855,TRD00001855,2026-04-21,2026-04-22,SETTLED
SET00001856,TRD00001856,2026-04-21,2026-04-22,SETTLED
SET00001857,TRD00001857,2026-04-21,2026-04-22,SETTLED
SET00001858,TRD00001858,2026-04-21,2026-04-22,SETTLED
SET00001859,TRD00001859,2026-04-21,2026-04-22,SETTLED
SET00001860,TRD00001860,2026-04-21,2026-04-22,PENDING
SET00001861,TRD00001861,2026-04-21,2026-04-22,SETTLED
SET00001862,TRD00001862,2026-04-21,2026-04-22,SETTLED
SET00001863,TRD00001863,2026-04-21,2026-04-22,SETTLED
SET00001864,TRD00001864,2026-04-21,2026-04-22,SETTLED
SET00001865,TRD00001865,2026-04-21,2026-04-22,SETTLED
SET00001866,TRD00001866,2026-04-21,2026-04-22,SETTLED
SET00001867,TRD00001867,2026-04-21,2026-04-22,SETTLED
SET00001868,TRD00001868,2026-04-21,2026-04-22,SETTLED
SET00001869,TRD00001869,2026-04-21,2026-04-22,SETTLED
SET00001870,TRD00001870,2026-04-21,2026-04-22,PENDING
SET00001871,TRD00001871,2026-04-21,2026-04-22,SETTLED
SET00001872,TRD00001872,2026-04-21,2026-04-22,SETTLED
SET00001873,TRD00001873,2026-04-21,2026-04-22,SETTLED
SET00001874,TRD00001874,2026-04-21,2026-04-22,SETTLED
SET00001875,TRD00001875,2026-04-21,2026-04-22,SETTLED
SET00001876,TRD00001876,2026-04-21,2026-04-22,SETTLED
SET00001877,TRD00001877,2026-04-21,2026-04-22,SETTLED
SET00001878,TRD00001878,2026-04-21,2026-04-22,SETTLED
SET00001879,TRD00001879,2026-04-21,2026-04-22,SETTLED
SET00001880,TRD00001880,2026-04-21,2026-04-22,PENDING
SET00001881,TRD00001881,2026-04-21,2026-04-22,SETTLED
SET00001882,TRD00001882,2026-04-21,2026-04-22,SETTLED
SET00001883,TRD00001883,2026-04-21,2026-04-22,SETTLED
SET00001884,TRD00001884,2026-04-21,2026-04-22,SETTLED
SET00001885,TRD00001885,2026-04-21,2026-04-22,SETTLED
SET00001886,TRD00001886,2026-04-21,2026-04-22,SETTLED
SET00001887,TRD00001887,2026-04-21,2026-04-22,SETTLED
SET00001888,TRD00001888,2026-04-21,2026-04-22,SETTLED
SET00001889,TRD00001889,2026-04-21,2026-04-22,SETTLED
SET00001890,TRD00001890,2026-04-21,2026-04-22,PENDING
SET00001891,TRD00001891,2026-04-21,2026-04-22,SETTLED
SET00001892,TRD00001892,2026-04-21,2026-04-22,SETTLED
SET00001893,TRD00001893,2026-04-21,2026-04-22,SETTLED
SET00001894,TRD00001894,2026-04-21,2026-04-22,SETTLED
SET00001895,TRD00001895,2026-04-21,2026-04-22,SETTLED
SET00001896,TRD00001896,2026-04-21,2026-04-22,SETTLED
SET00001897,TRD00001897,2026-04-21,2026-04-22,SETTLED
SET00001898,TRD00001898,2026-04-21,2026-04-22,SETTLED
SET00001899,TRD00001899,2026-04-21,2026-04-22,SETTLED
SET00001900,TRD00001900,2026-04-21,2026-04-22,PENDING
SET00001901,TRD00001901,2026-04-21,2026-04-22,SETTLED
SET00001902,TRD00001902,2026-04-21,2026-04-22,SETTLED
SET00001903,TRD00001903,2026-04-21,2026-04-22,SETTLED
SET00001904,TRD00001904,2026-04-21,2026-04-22,SETTLED
SET00001905,TRD00001905,2026-04-21,2026-04-22,SETTLED
SET00001906,TRD00001906,2026-04-21,2026-04-22,SETTLED
SET00001907,TRD00001907,2026-04-21,2026-04-22,SETTLED
SET00001908,TRD00001908,2026-04-21,2026-04-22,SETTLED
SET00001909,TRD00001909,2026-04-21,2026-04-22,SETTLED
SET00001910,TRD00001910,2026-04-21,2026-04-22,PENDING
SET00001911,TRD00001911,2026-04-21,2026-04-22,SETTLED
SET00001912,TRD00001912,2026-04-21,2026-04-22,SETTLED
SET00001913,TRD00001913,2026-04-21,2026-04-22,SETTLED
SET00001914,TRD00001914,2026-04-21,2026-04-22,SETTLED
SET00001915,TRD00001915,2026-04-21,2026-04-22,SETTLED
SET00001916,TRD00001916,2026-04-21,2026-04-22,SETTLED
SET00001917,TRD00001917,2026-04-21,2026-04-22,SETTLED
SET00001918,TRD00001918,2026-04-21,2026-04-22,SETTLED
SET00001919,TRD00001919,2026-04-21,2026-04-22,SETTLED
SET00001920,TRD00001920,2026-04-21,2026-04-22,PENDING
SET00001921,TRD00001921,2026-04-21,2026-04-22,SETTLED
SET00001922,TRD00001922,2026-04-21,2026-04-22,SETTLED
SET00001923,TRD00001923,2026-04-21,2026-04-22,SETTLED
SET00001924,TRD00001924,2026-04-21,2026-04-22,SETTLED
SET00001925,TRD00001925,2026-04-21,2026-04-22,SETTLED
SET00001926,TRD00001926,2026-04-21,2026-04-22,SETTLED
SET00001927,TRD00001927,2026-04-21,2026-04-22,SETTLED
SET00001928,TRD00001928,2026-04-21,2026-04-22,SETTLED
SET00001929,TRD00001929,2026-04-21,2026-04-22,SETTLED
SET00001930,TRD00001930,2026-04-21,2026-04-22,PENDING
SET00001931,TRD00001931,2026-04-21,2026-04-22,SETTLED
SET00001932,TRD00001932,2026-04-21,2026-04-22,SETTLED
SET00001933,TRD00001933,2026-04-21,2026-04-22,SETTLED
SET00001934,TRD00001934,2026-04-21,2026-04-22,SETTLED
SET00001935,TRD00001935,2026-04-21,2026-04-22,SETTLED
SET00001936,TRD00001936,2026-04-21,2026-04-22,SETTLED
SET00001937,TRD00001937,2026-04-21,2026-04-22,SETTLED
SET00001938,TRD00001938,2026-04-21,2026-04-22,SETTLED
SET00001939,TRD00001939,2026-04-21,2026-04-22,SETTLED
SET00001940,TRD00001940,2026-04-21,2026-04-22,PENDING
SET00001941,TRD00001941,2026-04-21,2026-04-22,SETTLED
SET00001942,TRD00001942,2026-04-21,2026-04-22,SETTLED
SET00001943,TRD00001943,2026-04-21,2026-04-22,SETTLED
SET00001944,TRD00001944,2026-04-21,2026-04-22,SETTLED
SET00001945,TRD00001945,2026-04-21,2026-04-22,SETTLED
SET00001946,TRD00001946,2026-04-21,2026-04-22,SETTLED
SET00001947,TRD00001947,2026-04-21,2026-04-22,SETTLED
SET00001948,TRD00001948,2026-04-21,2026-04-22,SETTLED
SET00001949,TRD00001949,2026-04-21,2026-04-22,SETTLED
SET00001950,TRD00001950,2026-04-21,2026-04-22,PENDING
SET00001951,TRD00001951,2026-04-21,2026-04-22,SETTLED
SET00001952,TRD00001952,2026-04-21,2026-04-22,SETTLED
SET00001953,TRD00001953,2026-04-21,2026-04-22,SETTLED
SET00001954,TRD00001954,2026-04-21,2026-04-22,SETTLED
SET00001955,TRD00001955,2026-04-21,2026-04-22,SETTLED
SET00001956,TRD00001956,2026-04-21,2026-04-22,SETTLED
SET00001957,TRD00001957,2026-04-21,2026-04-22,SETTLED
SET00001958,TRD00001958,2026-04-21,2026-04-22,SETTLED
SET00001959,TRD00001959,2026-04-21,2026-04-22,SETTLED
SET00001960,TRD00001960,2026-04-21,2026-04-22,PENDING
SET00001961,TRD00001961,2026-04-21,2026-04-22,SETTLED
SET00001962,TRD00001962,2026-04-21,2026-04-22,SETTLED
SET00001963,TRD00001963,2026-04-21,2026-04-22,SETTLED
SET00001964,TRD00001964,2026-04-21,2026-04-22,SETTLED
SET00001965,TRD00001965,2026-04-21,2026-04-22,SETTLED
SET00001966,TRD00001966,2026-04-21,2026-04-22,SETTLED
SET00001967,TRD00001967,2026-04-21,2026-04-22,SETTLED
SET00001968,TRD00001968,2026-04-21,2026-04-22,SETTLED
SET00001969,TRD00001969,2026-04-21,2026-04-22,SETTLED
SET00001970,TRD00001970,2026-04-21,2026-04-22,PENDING
SET00001971,TRD00001971,2026-04-21,2026-04-22,SETTLED
SET00001972,TRD00001972,2026-04-21,2026-04-22,SETTLED
SET00001973,TRD00001973,2026-04-21,2026-04-22,SETTLED
SET00001974,TRD00001974,2026-04-21,2026-04-22,SETTLED
SET00001975,TRD00001975,2026-04-21,2026-04-22,SETTLED
SET00001976,TRD00001976,2026-04-21,2026-04-22,SETTLED
SET00001977,TRD00001977,2026-04-21,2026-04-22,SETTLED
SET00001978,TRD00001978,2026-04-21,2026-04-22,SETTLED
SET00001979,TRD00001979,2026-04-21,2026-04-22,SETTLED
SET00001980,TRD00001980,2026-04-21,2026-04-22,PENDING
SET00001981,TRD00001981,2026-04-21,2026-04-22,SETTLED
SET00001982,TRD00001982,2026-04-21,2026-04-22,SETTLED
SET00001983,TRD00001983,2026-04-21,2026-04-22,SETTLED
SET00001984,TRD00001984,2026-04-21,2026-04-22,SETTLED
SET00001985,TRD00001985,2026-04-21,2026-04-22,SETTLED
SET00001986,TRD00001986,2026-04-21,2026-04-22,SETTLED
SET00001987,TRD00001987,2026-04-21,2026-04-22,SETTLED
SET00001988,TRD00001988,2026-04-21,2026-04-22,SETTLED
SET00001989,TRD00001989,2026-04-21,2026-04-22,SETTLED
SET00001990,TRD00001990,2026-04-21,2026-04-22,PENDING
SET00001991,TRD00001991,2026-04-21,2026-04-22,SETTLED
SET00001992,TRD00001992,2026-04-21,2026-04-22,SETTLED
SET00001993,TRD00001993,2026-04-21,2026-04-22,SETTLED
SET00001994,TRD00001994,2026-04-21,2026-04-22,SETTLED
SET00001995,TRD00001995,2026-04-21,2026-04-22,SETTLED
SET00001996,TRD00001996,2026-04-21,2026-04-22,SETTLED
SET00001997,TRD00001997,2026-04-21,2026-04-22,SETTLED
SET00001998,TRD00001998,2026-04-21,2026-04-22,SETTLED
SET00001999,TRD00001999,2026-04-21,2026-04-22,SETTLED
SET00002000,TRD00002000,2026-04-21,2026-04-22,PENDING
SET00002001,TRD00002001,2026-04-21,2026-04-22,SETTLED
SET00002002,TRD00002002,2026-04-21,2026-04-22,SETTLED
SET00002003,TRD00002003,2026-04-21,2026-04-22,SETTLED
SET00002004,TRD00002004,2026-04-21,2026-04-22,SETTLED
SET00002005,TRD00002005,2026-04-21,2026-04-22,SETTLED
SET00002006,TRD00002006,2026-04-21,2026-04-22,SETTLED
SET00002007,TRD00002007,2026-04-21,2026-04-22,SETTLED
SET00002008,TRD00002008,2026-04-21,2026-04-22,SETTLED
SET00002009,TRD00002009,2026-04-21,2026-04-22,SETTLED
SET00002010,TRD00002010,2026-04-21,2026-04-22,PENDING
SET00002011,TRD00002011,2026-04-21,2026-04-22,SETTLED
SET00002012,TRD00002012,2026-04-21,2026-04-22,SETTLED
SET00002013,TRD00002013,2026-04-21,2026-04-22,SETTLED
SET00002014,TRD00002014,2026-04-21,2026-04-22,SETTLED
SET00002015,TRD00002015,2026-04-21,2026-04-22,SETTLED
SET00002016,TRD00002016,2026-04-21,2026-04-22,SETTLED
SET00002017,TRD00002017,2026-04-21,2026-04-22,SETTLED
SET00002018,TRD00002018,2026-04-21,2026-04-22,SETTLED
SET00002019,TRD00002019,2026-04-21,2026-04-22,SETTLED
SET00002020,TRD00002020,2026-04-21,2026-04-22,PENDING
SET00002021,TRD00002021,2026-04-21,2026-04-22,SETTLED
SET00002022,TRD00002022,2026-04-21,2026-04-22,SETTLED
SET00002023,TRD00002023,2026-04-21,2026-04-22,SETTLED
SET00002024,TRD00002024,2026-04-21,2026-04-22,SETTLED
SET00002025,TRD00002025,2026-04-21,2026-04-22,SETTLED
SET00002026,TRD00002026,2026-04-21,2026-04-22,SETTLED
SET00002027,TRD00002027,2026-04-21,2026-04-22,SETTLED
SET00002028,TRD00002028,2026-04-21,2026-04-22,SETTLED
SET00002029,TRD00002029,2026-04-21,2026-04-22,SETTLED
SET00002030,TRD00002030,2026-04-21,2026-04-22,PENDING
SET00002031,TRD00002031,2026-04-21,2026-04-22,SETTLED
SET00002032,TRD00002032,2026-04-21,2026-04-22,SETTLED
SET00002033,TRD00002033,2026-04-21,2026-04-22,SETTLED
SET00002034,TRD00002034,2026-04-21,2026-04-22,SETTLED
SET00002035,TRD00002035,2026-04-21,2026-04-22,SETTLED
SET00002036,TRD00002036,2026-04-21,2026-04-22,SETTLED
SET00002037,TRD00002037,2026-04-21,2026-04-22,SETTLED
SET00002038,TRD00002038,2026-04-21,2026-04-22,SETTLED
SET00002039,TRD00002039,2026-04-21,2026-04-22,SETTLED
SET00002040,TRD00002040,2026-04-21,2026-04-22,PENDING
SET00002041,TRD00002041,2026-04-21,2026-04-22,SETTLED
SET00002042,TRD00002042,2026-04-21,2026-04-22,SETTLED
SET00002043,TRD00002043,2026-04-21,2026-04-22,SETTLED
SET00002044,TRD00002044,2026-04-21,2026-04-22,SETTLED
SET00002045,TRD00002045,2026-04-21,2026-04-22,SETTLED
SET00002046,TRD00002046,2026-04-21,2026-04-22,SETTLED
SET00002047,TRD00002047,2026-04-21,2026-04-22,SETTLED
SET00002048,TRD00002048,2026-04-21,2026-04-22,SETTLED
SET00002049,TRD00002049,2026-04-21,2026-04-22,SETTLED
SET00002050,TRD00002050,2026-04-21,2026-04-22,PENDING
SET00002051,TRD00002051,2026-04-21,2026-04-22,SETTLED
SET00002052,TRD00002052,2026-04-21,2026-04-22,SETTLED
SET00002053,TRD00002053,2026-04-21,2026-04-22,SETTLED
SET00002054,TRD00002054,2026-04-21,2026-04-22,SETTLED
SET00002055,TRD00002055,2026-04-21,2026-04-22,SETTLED
SET00002056,TRD00002056,2026-04-21,2026-04-22,SETTLED
SET00002057,TRD00002057,2026-04-21,2026-04-22,SETTLED
SET00002058,TRD00002058,2026-04-21,2026-04-22,SETTLED
SET00002059,TRD00002059,2026-04-21,2026-04-22,SETTLED
SET00002060,TRD00002060,2026-04-21,2026-04-22,PENDING
SET00002061,TRD00002061,2026-04-21,2026-04-22,SETTLED
SET00002062,TRD00002062,2026-04-21,2026-04-22,SETTLED
SET00002063,TRD00002063,2026-04-21,2026-04-22,SETTLED
SET00002064,TRD00002064,2026-04-21,2026-04-22,SETTLED
SET00002065,TRD00002065,2026-04-21,2026-04-22,SETTLED
SET00002066,TRD00002066,2026-04-21,2026-04-22,SETTLED
SET00002067,TRD00002067,2026-04-21,2026-04-22,SETTLED
SET00002068,TRD00002068,2026-04-21,2026-04-22,SETTLED
SET00002069,TRD00002069,2026-04-21,2026-04-22,SETTLED
SET00002070,TRD00002070,2026-04-21,2026-04-22,PENDING
SET00002071,TRD00002071,2026-04-21,2026-04-22,SETTLED
SET00002072,TRD00002072,2026-04-21,2026-04-22,SETTLED
SET00002073,TRD00002073,2026-04-21,2026-04-22,SETTLED
SET00002074,TRD00002074,2026-04-21,2026-04-22,SETTLED
SET00002075,TRD00002075,2026-04-21,2026-04-22,SETTLED
SET00002076,TRD00002076,2026-04-21,2026-04-22,SETTLED
SET00002077,TRD00002077,2026-04-21,2026-04-22,SETTLED
SET00002078,TRD00002078,2026-04-21,2026-04-22,SETTLED
SET00002079,TRD00002079,2026-04-21,2026-04-22,SETTLED
SET00002080,TRD00002080,2026-04-21,2026-04-22,PENDING
